,Administrative_Duration_Scaled,Informational_Duration_Scaled,ProductRelated_Duration_Scaled,BounceRates_Scaled,ExitRates_Scaled,PageValues_Scaled,ExitRatesImpute_Scaled,totalFracAdmin_Scaled,totalFracInfo_Scaled,totalFracProd_Scaled,BounceExitAvg_Scaled,BounceExitW1_Scaled,BounceExitW2_Scaled,BounceExitW3_Scaled,BounceExitW4_Scaled,BouncePageRatio_Scaled,ExitPageRatio_Scaled,InfoPageRatio_Scaled,ProdRelPageRatio_Scaled,InfoBounceRatio_Scaled,AdminBounceRatio_Scaled,ProdRelBounceRatio_Scaled,InfoExitRatio_Scaled,ProdRelExitRatio_Scaled
29,0.04142960739117526,0.0,0.12468920987115209,0.3074499793321929,0.1373949495651042,0.1341533534329261,0.1364769606621695,0.13828452073314682,0.10875067298691489,0.916704391127207,0.33836732160983773,0.33118191798061736,0.3237366515411756,0.11921336762199264,0.12385087473868982,0.04000433335012876,0.03395582361167894,0.0,0.009222053391593854,0.0,0.0658217011966039,0.32065164781019995,0.0,0.0437751108910855
30,0.0,0.0,0.023258729389705798,0.0,0.17727155941250808,0.0,0.17578288571546938,0.0,0.0,1.0,0.34242128775930897,0.3208791612446915,0.2942372435381093,0.13027219210371657,0.14251787967327767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004930325719138251
31,0.0,0.0,0.03448305098992151,0.0,0.15505788767776998,0.0,0.15394211513562514,0.0,0.0,1.0,0.3115060481389588,0.28871864768209543,0.2609353148374435,0.1096529292266668,0.12155726160457071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008999521110775911
32,0.0,0.0,0.055346482100099494,0.0,0.08971635692541885,0.0,0.08905229129776053,0.0,0.0,1.0,0.22367811500859572,0.20329303221903103,0.17935180926736707,0.058387709561999186,0.06647718814014886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237408179500982
33,0.0,0.0,0.05203336322719503,0.3028699625144191,0.16581474538318,0.0,0.16453927170847713,0.0,0.0,1.0,0.3539326289688916,0.34270312631352673,0.3312775084187109,0.13317835444231854,0.14117623755287542,0.0,0.0,0.0,0.0,0.0,0.0,0.24864092298742538,0.0,0.012578131735401172
34,0.0,0.0,0.07262815209266343,0.22794233148677415,0.0982775696419571,0.0,0.0975919683837114,0.0,0.0,1.0,0.27254646523857523,0.2637024389498815,0.2546007878975203,0.07904018035277759,0.08381542618156985,0.0,0.0,0.0,0.0,0.0,0.0,0.3087907833625316,0.0,0.029637342275888594
35,0.0,0.0,0.13418872059510625,0.2339075183768182,0.0773135230784699,0.0,0.07666519450703389,0.0,0.0,1.0,0.25593762848261686,0.2512105605829725,0.24637409632752574,0.0678858480304289,0.07025411952338242,0.0,0.0,0.0,0.0,0.0,0.0,0.37285592157335157,0.0,0.06971293506964016
36,0.0,0.0,0.07325571323610326,0.27179678144722724,0.14417375862300152,0.0,0.14318818170069553,0.0,0.0,1.0,0.3273929621591084,0.316121994743649,0.3045205686948231,0.11447595299969598,0.12180798092260389,0.0,0.0,0.0,0.0,0.0,0.0,0.2890814814614071,0.0,0.02160272706266842
37,0.06979990878117241,0.0,0.06510108550239364,0.0,0.0982775696419571,0.0,0.0975919683837114,0.31180961552834224,0.0,0.5102040816326531,0.23559614107111268,0.21455276805128415,0.18973594916312755,0.06455668752749728,0.07328907185406841,0.0,0.0,0.0,0.0,0.0,0.09945336213904402,0.0,0.0,0.026378460680230892
38,0.0,0.0,0.03106498855325987,0.28140583921956497,0.1592573653564365,0.0,0.15808328081573164,0.0,0.0,1.0,0.34242128775930897,0.33017286671769397,0.3175216033725618,0.12552358504202457,0.13384084719094014,0.0,0.0,0.0,0.0,0.0,0.0,0.22693346075433632,0.0,0.007818291075855658
39,0.0,0.0,0.08048143551350369,0.0,0.08248611250360938,0.0,0.08183335169201274,0.0,0.0,1.0,0.21337293133068588,0.1936170683966773,0.17049227681353366,0.05327670230039112,0.06080004896348143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03720706059383611
40,0.05038811812606822,0.0,0.1508880600896608,0.0,0.008743434036491084,0.0,0.00791299495966451,0.13828452073314682,0.0,0.9578995020371208,0.06642374138356213,0.059487208592663834,0.0515921619152458,0.0052825241761701724,0.006150466021213575,0.0,0.0,0.0,0.0,0.0,0.15913396705732424,0.0,0.0,0.09340807367113195
41,0.0,0.0,0.01847869699950397,0.0,0.15505788767776998,0.0,0.15394211513562514,0.0,0.0,1.0,0.3115060481389588,0.28871864768209543,0.2609353148374435,0.1096529292266668,0.12155726160457071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787579629182867
42,0.0,0.0,0.06629111676293624,0.0,0.030314263728293336,0.0,0.029584413803819952,0.0,0.0,1.0,0.12516268915243528,0.11246986376622342,0.0979181433244966,0.018645105843449285,0.021594488817817822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05196101560741299
43,0.0,0.0,0.022927738608620667,0.0,0.13629308035248514,0.0,0.13538518935581206,0.0,0.0,1.0,0.28649404220735036,0.2637024389498815,0.23625057008721279,0.09378847157241989,0.10491159530394518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006867650035446673
44,0.0,0.0,0.03656838009788712,0.0,0.13629308035248514,0.0,0.13538518935581206,0.0,0.0,1.0,0.28649404220735036,0.2637024389498815,0.23625057008721279,0.09378847157241989,0.10491159530394518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011024750519443518
45,0.0,0.0,0.08952754573978346,0.11874753975819624,0.02779147124409244,0.0,0.027051720738297425,0.0,0.0,1.0,0.14455685174493973,0.1397153102057976,0.1347045003909991,0.02227365678226993,0.023651353170019446,0.0,0.0,0.0,0.0,0.0,0.0,0.38910368329593503,0.0,0.06974934394293014
46,0.0,0.0,0.05690942893034406,0.24258688036529108,0.1452099054617798,0.0,0.14421313227093055,0.0,0.0,1.0,0.32036279302234527,0.3065931280418931,0.2919738951744339,0.11117986399204434,0.11967904896333544,0.0,0.0,0.0,0.0,0.0,0.0,0.28277796097234426,0.0,0.016324687353972137
47,0.0,0.0,0.034911178634247454,0.3255990398688676,0.18880390520806167,0.0,0.18703803327417381,0.0,0.0,1.0,0.3767138290494891,0.3647199173016328,0.35260469484720286,0.15095618507408406,0.16014962975668076,0.0,0.0,0.0,0.0,0.0,0.0,0.21034476072196973,0.0,0.0064520705098210914
48,0.0,0.0,0.09891464744297238,0.0,0.017253266966640417,0.0,0.016466743922692997,0.0,0.0,1.0,0.09373771641715851,0.08405716065228945,0.07300826547103419,0.010496194952979411,0.012195970342005601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08483506794718805
49,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.06172551657771949,0.20781117685343406,0.09246496403282757,0.0,0.09179497416885538,0.0,0.0,1.0,0.25966264852562315,0.2498685451142009,0.2396801519112544,0.0724149015487727,0.0774086140874734,0.0,0.0,0.0,0.0,0.0,0.0,0.30469907592715184,0.0,0.026042967525558645
52,0.0,0.0,0.021191899446715328,0.0,0.17727155941250808,0.0,0.17578288571546938,0.0,0.0,1.0,0.34242128775930897,0.3208791612446915,0.2942372435381093,0.13027219210371657,0.14251787967327767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004488414391037898
53,0.0,0.0,0.048747448867039286,0.0,0.16213538019432966,0.0,0.16091842644861892,0.0,0.0,1.0,0.3211274380418447,0.2985537735946902,0.27089916122687596,0.11596896224097127,0.1280661894725365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012128769695897615
54,0.0,0.0,0.04506135290139198,0.3143822387675507,0.08971635692541885,0.0,0.08905229129776053,0.0,0.0,1.0,0.3211274380418447,0.3208791612446915,0.3191874132184037,0.10232271974861756,0.10056613871921025,0.0,0.0,0.0,0.0,0.0,0.0,0.2328784048711791,0.0,0.01921736729786607
55,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.1132229344821896,0.11866916175396171,0.10734518032988212,0.0,0.06012771737868607,0.1304693192081429,0.059473764975962184,0.24781417100790668,0.12399297534525174,0.7346938775510203,0.17947269013575495,0.16212049546042073,0.14200255124037414,0.03798709525383189,0.04364428589457206,0.0,0.03173404336120281,0.0353105991261762,0.011953476862612685,0.0,0.15043401909212006,0.0,0.07916478247530703,0.0602934800413414
58,0.0,0.0,0.039652664407156826,0.0,0.13629308035248514,0.0,0.13538518935581206,0.0,0.0,1.0,0.28649404220735036,0.2637024389498815,0.23625057008721279,0.09378847157241989,0.10491159530394518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011977480773622925
59,0.06610944330667437,0.0,0.07272799530688391,0.21235912472304214,0.13145219940279199,0.0,0.13058589900223053,0.25922402652416254,0.0,0.7901234567901234,0.3001169673754354,0.2855287462042751,0.26979435558186454,0.09846961686202205,0.10677091904848973,0.0,0.0,0.0,0.0,0.0,0.08574716617540601,0.3162432801541798,0.0,0.02348761722194671
60,0.0,0.0,0.05002840852213796,0.0,0.06632977360930602,0.0,0.06568132179932314,0.0,0.0,1.0,0.1892580412321916,0.17116453118526698,0.15013370118409816,0.042154997697708925,0.04834582431230692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026024107215961836
61,0.0,0.0,0.07430768950279823,0.3143822387675507,0.18528260170552197,0.0,0.18360975958131345,0.0,0.0,1.0,0.37118352835322715,0.3587210958681495,0.34602224959529465,0.14698742222074676,0.15632102879935192,0.0,0.0,0.0,0.0,0.0,0.0,0.266447451392506,0.0,0.015087887660224722
62,0.17162810693805286,0.0,0.12401484800752975,0.19133055577178115,0.07535071062154164,0.13393149255909131,0.07470329482436425,0.3015986481683611,0.0,0.6049382716049383,0.23589580184829026,0.2274294697832524,0.21865046244008593,0.05957271681827947,0.06350324407923796,0.030671829029068787,0.027598432731098806,0.0,0.010739834755519633,0.0,0.18854187662676372,0.3823889388704944,0.0,0.0637865579199182
63,0.0,0.0,0.09420644768856683,0.0,0.032266296224634644,0.0,0.03154375399175188,0.0,0.0,1.0,0.12927427571153544,0.11620174917299078,0.10120439440313068,0.019879003570566586,0.02301212173171852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06890802601937446
64,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.1327687699223932,0.0,0.09879630411841347,0.0,0.05302403682153009,0.13194974562592066,0.052359224847150124,0.25147228270727606,0.0,0.81,0.16778662194371266,0.1513639584214937,0.13237728998052645,0.03327751219500652,0.0383099616847104,0.0,0.028360150669788867,0.0,0.01001260004998552,0.0,0.16917649728509013,0.0,0.0,0.05869176172637094
66,0.10298720056502685,0.0,0.15629555166889775,0.10107181051189386,0.06103645419697981,0.0,0.060383543852889174,0.18588767025169634,0.0,0.916704391127207,0.1916434341486064,0.17800754932192414,0.1629310205002442,0.041688342529157436,0.046586868259628426,0.0,0.0,0.0,0.0,0.0,0.1423262740466237,0.440462830633378,0.0,0.09216508306764139
67,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.10344242070957331,0.0,0.03333946059059192,0.0,0.032620803373084505,0.0,0.0,1.0,0.13148781700925166,0.11821243719103733,0.10297655434856565,0.020559191648735875,0.02379296948606316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352670853156748
69,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.05382405589944021,0.27179678144722724,0.13958273412778646,0.0,0.13864397565574296,0.0,0.0,1.0,0.323722823408855,0.31303147183129854,0.30206344094566584,0.11164651246207456,0.11854123535645898,0.0,0.0,0.0,0.0,0.0,0.0,0.26594634596087385,0.0,0.016048813372091745
72,0.0,0.0,0.025747086440913426,0.0,0.17727155941250808,0.0,0.17578288571546938,0.0,0.0,1.0,0.34242128775930897,0.3208791612446915,0.2942372435381093,0.13027219210371657,0.14251787967327767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005463941157847068
73,0.0,0.0,0.07636405945357681,0.0,0.05252121475179025,0.0,0.05185545503248731,0.0,0.0,1.0,0.16693715141930346,0.15058381481080474,0.13168099925907908,0.03294666685480847,0.03793437364911503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04556596125019105
74,0.0,0.0,0.04495525991591623,0.0,0.15505788767776998,0.0,0.15394211513562514,0.0,0.0,1.0,0.3115060481389588,0.28871864768209543,0.2609353148374435,0.1096529292266668,0.12155726160457071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011819366697499327
75,0.0,0.0,0.0874975386570211,0.0,0.08971635692541885,0.0,0.08905229129776053,0.0,0.0,1.0,0.22367811500859572,0.20329303221903103,0.17935180926736707,0.058387709561999186,0.06647718814014886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861698429772517
76,0.17951300083222288,0.0,0.13457363189976052,0.14008735184961765,0.05932123451876262,0.12169591916384469,0.0586662904623218,0.30055995071280545,0.0,0.612476370510397,0.19933403087545865,0.1891194545439962,0.17823799039534352,0.04367774871500654,0.047603068418071784,0.035225497023151385,0.03687502198931741,0.0,0.01992294943481172,0.0,0.2038430969937566,0.41862502974774674,0.0,0.07731325526269453
77,0.0,0.0,0.03404897772542231,0.0,0.13629308035248514,0.0,0.13538518935581206,0.0,0.0,1.0,0.28649404220735036,0.2637024389498815,0.23625057008721279,0.09378847157241989,0.10491159530394518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010250458181804907
78,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.055161012068566474,0.0,0.0982775696419571,0.0,0.0975919683837114,0.0,0.0,1.0,0.23559614107111268,0.21455276805128415,0.18973594916312755,0.06455668752749728,0.07328907185406841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02217630860420328
81,0.0,0.0,0.06223848828187073,0.0,0.06632977360930602,0.0,0.06568132179932314,0.0,0.0,1.0,0.1892580412321916,0.17116453118526698,0.15013370118409816,0.042154997697708925,0.04834582431230692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032502767732637994
82,0.0,0.0,0.02469087694248498,0.0,0.07630907384974663,0.0,0.07566126443369207,0.0,0.0,1.0,0.20435344826136956,0.18518992387054806,0.16282017722021,0.04897752693894595,0.05600184889137136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01167370660482494
83,0.0,0.0,0.07216252810741168,0.2403333941489367,0.14655909708207945,0.0,0.14554738464597705,0.0,0.0,1.0,0.3211274380418447,0.3070465674772716,0.2920379828449408,0.11186259933522553,0.12053989454274622,0.0,0.0,0.0,0.0,0.0,0.0,0.30252183741229205,0.0,0.020874547048894486
84,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.3396022793895221,0.19895013197683714,0.0,0.19685412143262593,0.0,0.0,1.0,0.3885858179374742,0.376398646662765,0.36406300232898936,0.1604234364116869,0.16992964843822497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0472743543001394,0.32010164237055333,0.1695750779244537,0.0,0.16823513371856033,0.0,0.0,1.0,0.3633009606965379,0.3530907827947159,0.3427317175769913,0.1393630305927441,0.1467981902930569,0.0,0.0,0.0,0.0,0.0,0.0,0.2319198375252825,0.0,0.010993606024374795
87,0.0,0.0,0.04543037205604731,0.0,0.15505788767776998,0.0,0.15394211513562514,0.0,0.0,1.0,0.3115060481389588,0.28871864768209543,0.2609353148374435,0.1096529292266668,0.12155726160457071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011948893536409464
88,0.0,0.0,0.06885756235588343,0.28140583921956497,0.08668191017411232,0.0,0.08602333237496422,0.0,0.0,1.0,0.29064809859749335,0.28871864831808797,0.28632749491237186,0.08534151483644119,0.08597430228997942,0.0,0.0,0.0,0.0,0.0,0.0,0.2795295203041471,0.0,0.030524957766076884
