,Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,ExitRatesImpute,totalFracAdmin,totalFracInfo,totalFracProd,BounceExitAvg,BounceExitW1,BounceExitW2,BounceExitW3,BounceExitW4,BouncePageRatio,ExitPageRatio,InfoPageRatio,ProdRelPageRatio,InfoBounceRatio,AdminBounceRatio,ProdRelBounceRatio,InfoExitRatio,ProdRelExitRatio
22,0.0,0.0,8.336503747697453,0.0,0.023466639715278802,0.0,0.023387965958857577,0.0,0.0,1.0,0.11475057899830692,0.10440173661054557,0.09221962347190561,0.12385331204555626,0.13205687317518666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.048402004186112
23,0.0,0.0,3.8725004554785087,0.0,0.04027779205939238,0.0,0.03997739910109393,0.0,0.0,1.0,0.16212293660747631,0.15130061786517426,0.1378839518476504,0.17135428505049796,0.1795481164738767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.130678366920973
24,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,9.531973176470723,0.0,0.02641475712126514,0.0,0.026311581962390217,0.0,0.0,1.0,0.1229389551579145,0.11219230265990911,0.09945900013777982,0.13234824678853122,0.14080213068744588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.969643279472677
26,3.384786470294562,0.0,17.500803035026355,0.0520439866045353,0.008568053845460992,0.0,0.008558951354132248,0.25922402652416254,0.0,0.7901234567901234,0.07521161563798999,0.0712135676230909,0.06696164440544652,0.0789969589609751,0.08260175806689689,0.0,0.0,0.0,0.0,0.0,2.8026386417044784,1.7715005149958034,0.0,39.71870495263781
27,0.0,0.0,7.440017254066667,0.1505992579787027,0.04027779205939238,0.0,0.03997739910109393,0.0,0.0,1.0,0.17469092766471467,0.16927744885055515,0.16381256822015552,0.1800216685348525,0.1852733014540848,0.0,0.0,0.0,0.0,0.0,0.0,1.5821959010954905,0.0,12.738664222406742
28,0.0,0.0,6.950540374447233,0.0,0.03010662760387271,0.0,0.029966050193301473,0.0,0.0,1.0,0.13304863176252255,0.12194650458099546,0.1086693808470186,0.1427082153267984,0.15135268915339536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.473262877262295
29,1.7597644010401041,0.0,19.227253766516856,0.14667953841949216,0.0303757586120987,0.8292465820058277,0.030232124367340085,0.13828452073314682,0.10875067298691489,0.916704391127207,0.15995269857402014,0.15681406017799637,0.1535965854771196,0.16298993406470272,0.16593065903385143,0.01696506131602573,0.02473771064898499,0.0,1.0366120018157174,0.0,2.117900686206621,1.7032671848636147,0.0,30.03711911470486
30,0.0,0.0,5.55362678083753,0.0,0.04027779205939238,0.0,0.03997739910109393,0.0,0.0,1.0,0.16212293660747631,0.15130061786517426,0.1378839518476504,0.17135428505049796,0.1795481164738767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36729759184828
31,0.0,0.0,7.509541836945033,0.0,0.034737995611130744,0.0,0.03453733893334422,0.0,0.0,1.0,0.14582563107642108,0.13455181189881443,0.12087932465768977,0.1555486428593095,0.16420763678167766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.209016286367962
32,0.0,0.0,10.49718919086547,0.0,0.019119297233586918,0.0,0.019069429381718944,0.0,0.0,1.0,0.10224035024962672,0.09265111163189121,0.08145911350527926,0.1107272596588596,0.11840879846339383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57393880718472
33,0.0,0.0,10.058198554144012,0.1441233401693643,0.03742481644579801,0.0,0.03718053932416901,0.0,0.0,1.0,0.16833435825949009,0.1630654993016984,0.1577255490982482,0.1735088598785937,0.17859451809699986,0.0,0.0,0.0,0.0,0.0,0.0,1.629420524023212,0.0,16.747260800318944
34,0.0,0.0,12.665086622704873,0.10513791778279084,0.02108060461811099,0.0,0.021018742411909888,0.0,0.0,1.0,0.12606375861379776,0.12194650458099546,0.11771751757023659,0.13007057366447872,0.133976286223064,0.0,0.0,0.0,0.0,0.0,0.0,1.6931348466074587,0.0,25.009560010798936
35,0.0,0.0,20.766597664305497,0.108093784696798,0.016323483015376266,0.0,0.016288112702163595,0.0,0.0,1.0,0.11786156405540885,0.11576853860373819,0.11364148184080654,0.11991333659867684,0.12192559687410409,0.0,0.0,0.0,0.0,0.0,0.0,1.7426731228842998,0.0,38.50933766864844
36,0.0,0.0,12.741175715704156,0.12739433101875008,0.03203982635074389,0.0,0.031876175822586256,0.0,0.0,1.0,0.1541276652242481,0.1487799789195224,0.14328427902293805,0.1593278305481571,0.16439651957940923,0.0,0.0,0.0,0.0,0.0,0.0,1.6748333970465967,0.0,21.60930976558375
37,2.532289659458535,0.0,11.740896187445456,0.0,0.02108060461811099,0.0,0.021018742411909888,0.31180961552834224,0.0,0.5102040816326531,0.10796786978302923,0.09801037671650241,0.08634540224183503,0.1167568641972059,0.12469666907710578,0.0,0.0,0.0,0.0,0.0,2.433074672514716,0.0,0.0,23.699396352318228
38,0.0,0.0,6.950540374447233,0.1324644857809403,0.03578558190137132,0.0,0.03556881337553045,0.0,0.0,1.0,0.16212293660747631,0.15627078253444665,0.15022846261338765,0.16779414249046332,0.17330924353109656,0.0,0.0,0.0,0.0,0.0,0.0,1.5988145426992277,0.0,13.233176517847737
39,0.0,0.0,13.610324864803454,0.0,0.017483001215612384,0.0,0.017441973459486455,0.0,0.0,1.0,0.09732512265316828,0.08807647323195476,0.07731361312529957,0.10552834427601071,0.1129646151105591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.80238647516511
40,2.0450660762292614,0.0,24.94404123544863,0.0,0.0017588442862766437,0.0,0.001758480408484442,0.13828452073314682,0.0,0.9578995020371208,0.029759188548122175,0.02664405198150185,0.023100754919768814,0.032570832175547765,0.035153092565118324,0.0,0.0,0.0,0.0,0.0,2.759615689346068,0.0,0.0,71.24355706235868
41,0.0,0.0,4.586401881173151,0.0,0.034737995611130744,0.0,0.03453733893334422,0.0,0.0,1.0,0.14582563107642108,0.13455181189881443,0.12087932465768977,0.1555486428593095,0.16420763678167766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200565825483336
42,0.0,0.0,11.888667162052911,0.0,0.0061880435275675745,0.0,0.006183385381579515,0.0,0.0,1.0,0.056339468224692615,0.05057661548308804,0.04398460785099102,0.061518064884523896,0.06625815951928221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69220256647906
43,0.0,0.0,5.4898431509405174,0.0,0.03010662760387271,0.0,0.029966050193301473,0.0,0.0,1.0,0.13304863176252255,0.12194650458099546,0.1086693808470186,0.1427082153267984,0.15135268915339536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.377768325301824
44,0.0,0.0,7.838110944163163,0.0,0.03010662760387271,0.0,0.029966050193301473,0.0,0.0,1.0,0.13304863176252255,0.12194650458099546,0.1086693808470186,0.1427082153267984,0.15135268915339536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.709635943070229
45,0.0,0.0,14.69085328199268,0.05351213556090634,0.005663205237740133,0.0,0.005659319741338409,0.0,0.0,1.0,0.06521494114650338,0.063023248649033,0.06075622065148359,0.0673375749442164,0.06939744109624596,0.0,0.0,0.0,0.0,0.0,0.0,1.7541287382354347,0.0,38.52212545048945
46,0.0,0.0,10.700995084711538,0.11243072685916435,0.03229538438405424,0.0,0.032128481307982876,0.0,0.0,1.0,0.15043506971322015,0.14377757902829658,0.13670563333894897,0.15675083786842609,0.16278842969719073,0.0,0.0,0.0,0.0,0.0,0.0,1.6685263042971519,0.0,18.960617053382972
47,0.0,0.0,7.577722237808731,0.15706671190785348,0.04306003358929071,0.0,0.04269031867155968,0.0,0.0,1.0,0.18066434961352967,0.17512778761966905,0.1695670005336299,0.1861349415914307,0.19154055360761713,0.0,0.0,0.0,0.0,0.0,0.0,1.5712128578270863,0.0,11.980211576195938
48,0.0,0.0,15.822553271218993,0.0,0.0034905946367311635,0.0,0.0034891428902442314,0.0,0.0,1.0,0.04207243035027517,0.03770665288962726,0.032730153538048944,0.046006265507315354,0.04961449526644056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98217107328214
49,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,11.317563570026023,0.09529589484203274,0.019746149255945523,0.0,0.019692618327707266,0.0,0.0,1.0,0.11969089781664088,0.1151090078772918,0.11034861162502138,0.12411033840193268,0.12838630646007682,0.0,0.0,0.0,0.0,0.0,0.0,1.6894963731190464,0.0,23.55976544715275
52,0.0,0.0,5.14801171843497,0.0,0.04027779205939238,0.0,0.03997739910109393,0.0,0.0,1.0,0.16212293660747631,0.15130061786517426,0.1378839518476504,0.17135428505049796,0.1795481164738767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.840622629683061
53,0.0,0.0,9.612266366526637,0.0,0.03650477066273115,0.0,0.0362762987081869,0.0,0.0,1.0,0.15083523475279267,0.13960359883609147,0.12589658126817843,0.1604871807304865,0.1690689664812886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45569822535562
54,0.0,0.0,9.097519264323289,0.1505992579787027,0.019119297233586918,0.0,0.019069429381718944,0.0,0.0,1.0,0.15083523475279267,0.15130061786517426,0.15112809169900204,0.14969898550964217,0.14788438653322558,0.0,0.0,0.0,0.0,0.0,0.0,1.607749125113157,0.0,20.465925295986
55,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,3.293597825741176,0.9478425343596512,16.868448749920752,0.0,0.012535699113652661,0.8252451920358364,0.01251554791050937,0.24781417100790668,0.12399297534525174,0.7346938775510203,0.08136866553248726,0.0733577977462579,0.06411073760926206,0.0885174194665233,0.09502669101812802,0.0,0.02310261136023154,0.4594297212863024,1.0468454999759824,0.0,2.7192215047507977,0.0,1.299893773518165,35.35997070533217
58,0.0,0.0,8.308963710193762,0.0,0.03010662760387271,0.0,0.029966050193301473,0.0,0.0,1.0,0.13304863176252255,0.12194650458099546,0.1086693808470186,0.1427082153267984,0.15135268915339536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35603136875229
59,2.4501972924799245,0.0,12.677200351370015,0.09750259291713761,0.02892898323901065,0.0,0.02880122829687696,0.25922402652416254,0.0,0.7901234567901234,0.13996532797467895,0.13292559582386917,0.1253374977423239,0.1465683745906769,0.15282140683247142,0.0,0.0,0.0,0.0,0.0,2.3252793656298736,1.6995695589927464,0.0,22.46233721415026
60,0.0,0.0,9.787453283328057,0.0,0.013891360691468863,0.0,0.01386631481060322,0.0,0.0,1.0,0.08594375544503921,0.07755939162663807,0.06786064138631422,0.09341381246870098,0.10020759142923985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.55188712897466
61,0.0,0.0,12.868461336448814,0.1505992579787027,0.042229210328503616,0.0,0.0418822193239877,0.0,0.0,1.0,0.17770470394862958,0.17185821798916698,0.1659094575100311,0.18343110572599172,0.18905179268026026,0.0,0.0,0.0,0.0,0.0,0.0,1.6509642430910936,0.0,18.267958448562332
62,4.25256654270734,0.0,19.127055393486764,0.0873724417625646,0.015885880515016083,0.8284583614096078,0.015852519244660288,0.3015986481683611,0.0,0.6049382716049383,0.10811250704746865,0.10419080692032294,0.10012930250625605,0.11190509873246658,0.11558194773087453,0.012844059543171178,0.020070538673849128,0.0,1.0431520787463693,0.0,2.9038448295249983,1.7493889477090705,0.0,36.49916846349027
63,0.0,0.0,15.252197093927567,0.0,0.0065954164804276705,0.0,0.006590107801288995,0.0,0.0,1.0,0.05821607407587489,0.05227469314804073,0.04547476541557274,0.06355284680912923,0.06843615515881382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.228276303768205
64,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,3.576999537530428,0.0,15.80812361830299,0.0,0.010998215485505098,0.826313074896595,0.010982909448465725,0.25147228270727606,0.0,0.81,0.07593405010714924,0.06838378915287315,0.05968863533418841,0.08268368123700615,0.08883761454375391,0.0,0.020628076520984796,0.0,1.0403482924867942,0.0,2.805994165108588,0.0,0.0,34.844034375388276
66,3.137128937521483,0.0,28.738839062909356,0.045448991279487774,0.012733549947446977,0.0,0.01271272137322124,0.18588767025169634,0.0,0.916704391127207,0.08706261491048972,0.0807511689522124,0.07379139813171308,0.09287665667926315,0.09829644671178096,0.0,0.0,0.0,0.0,0.0,2.680548851615121,1.8205939189879332,0.0,52.18173402452957
67,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,16.379346528797136,0.0,0.006819853800970861,0.0,0.006814167562373385,0.0,0.0,1.0,0.05922744789059103,0.053190423689442434,0.046278942747052035,0.06464886319579478,0.06960874025366298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.89064000486539
69,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,10.296696284335475,0.12739433101875008,0.030911273761976183,0.0,0.030761411278891763,0.0,0.0,1.0,0.15219614710351748,0.14715081007607386,0.14198675924689738,0.1571171697792574,0.16192501349675217,0.0,0.0,0.0,0.0,0.0,0.0,1.6503946046818034,0.0,18.80894865818194
72,0.0,0.0,6.020078930747861,0.0,0.04027779205939238,0.0,0.03997739910109393,0.0,0.0,1.0,0.16212293660747631,0.15130061786517426,0.1378839518476504,0.17135428505049796,0.1795481164738767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96480518871902
73,0.0,0.0,13.116428624522342,0.0,0.010889995401188996,0.0,0.010875002950806505,0.0,0.0,1.0,0.07554017058220003,0.06802396141832909,0.059369410425534196,0.08226018261775753,0.0883876705427752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.626787274720108
74,0.0,0.0,9.082452670945331,0.0,0.034737995611130744,0.0,0.03453733893334422,0.0,0.0,1.0,0.14582563107642108,0.13455181189881443,0.12087932465768977,0.1555486428593095,0.16420763678167766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25102906298826
75,0.0,0.0,14.448252803033999,0.0,0.019119297233586918,0.0,0.019069429381718944,0.0,0.0,1.0,0.10224035024962672,0.09265111163189121,0.08145911350527926,0.1107272596588596,0.11840879846339383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.293694183923
76,4.913816690931176,0.0,20.8354752656276,0.06332608334346723,0.0123603346234226,0.8196767511766256,0.012340773400691242,0.30055995071280545,0.0,0.612476370510397,0.09067990536128769,0.08595915036978329,0.0809367962501673,0.09514858494247831,0.09940435294630262,0.01481696736293393,0.026895482368511907,0.0,1.0577342632868756,0.0,3.103742952029548,1.7765779726830764,0.0,41.37468577021563
77,0.0,0.0,7.440017254066667,0.0,0.03010662760387271,0.0,0.029966050193301473,0.0,0.0,1.0,0.13304863176252255,0.12194650458099546,0.1086693808470186,0.1427082153267984,0.15135268915339536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.158129318181143
78,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,10.472870845332189,0.0,0.02108060461811099,0.0,0.021018742411909888,0.0,0.0,1.0,0.10796786978302923,0.09801037671650241,0.08634540224183503,0.1167568641972059,0.12469666907710578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.873219363143352
81,0.0,0.0,11.382322948605106,0.0,0.013891360691468863,0.0,0.01386631481060322,0.0,0.0,1.0,0.08594375544503921,0.07755939162663807,0.06786064138631422,0.09341381246870098,0.10020759142923985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.10216430368596
82,0.0,0.0,5.824808305651007,0.0,0.016099380874392933,0.0,0.016065047917960776,0.0,0.0,1.0,0.09304938572682053,0.08411375904743366,0.07373986797259294,0.1009890055023043,0.10819552599175769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.153521906957124
83,0.0,0.0,12.608551573431354,0.11130040175848993,0.03262860111800517,0.0,0.03245738191575002,0.0,0.0,1.0,0.15083523475279267,0.1440142460862801,0.13673894854322177,0.15728663554355737,0.16343982808977336,0.0,0.0,0.0,0.0,0.0,0.0,1.6875279026360104,0.0,21.268403569668394
84,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,9.408523115256404,0.15387935085316773,0.03836454609731588,0.0,0.03810306497210748,0.0,0.0,1.0,0.17342678516364288,0.1687634994958444,0.16407496534124896,0.17802612388423555,0.18256020381760446,0.0,0.0,0.0,0.0,0.0,0.0,1.6063390167547094,0.0,15.687928252036627
87,0.0,0.0,9.14981007390424,0.0,0.034737995611130744,0.0,0.03453733893334422,0.0,0.0,1.0,0.14582563107642108,0.13455181189881443,0.12087932465768977,0.1555486428593095,0.16420763678167766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.337110861509462
88,0.0,0.0,12.205070287356905,0.1324644857809403,0.018430342041919155,0.0,0.01838432147681603,0.0,0.0,1.0,0.13514746485321855,0.13455181222362914,0.1337814754990682,0.13556669546850267,0.1358228576088475,0.0,0.0,0.0,0.0,0.0,0.0,1.6651790678464438,0.0,25.353381097275708
89,0.0,0.0,14.675312956622076,0.0,0.007229808460861978,0.0,0.007223397135905434,0.0,0.0,1.0,0.06103674531757012,0.054829654144505295,0.04771952006918268,0.06660849120107601,0.07170423814372118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.455344124822226
90,3.004587086756353,0.0,9.784519412990607,0.0,0.01033067529483843,0.0,0.010317247206300636,0.2633290972705786,0.0,0.7785467128027681,0.07347789254852044,0.0661413744666712,0.05770067104711303,0.08004136845664042,0.08602893404237576,0.0,0.0,0.0,0.0,0.0,2.687029290692379,0.0,0.0,25.42218529859975
91,0.0,0.0,0.0,0.16484785086604015,0.045231081536530125,0.0,0.04478802402249243,0.0,0.0,1.0,0.1863583205063278,0.1808634727273952,0.17536005817815498,0.19177801850717832,0.1971121664820038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
